69,017-2.png,Controlnet,3,3,2,2,3,书封面细节失真无法分辨,,Book cover detail distorted and indistinguishable,
70,017-3.png,Controlnet,4,4,4,3,2,,不是咖啡桌,,Not a coffee table
71,017-4.png,Controlnet,3,3,3,1,3,扭曲畸变,,Distortion,
72,018-1.png,Controlnet,3,4,4,3,3,,,,
73,018-2.png,Controlnet,2,2,3,3,3,油画质感较强,,Strong oil painting texture,
74,018-3.png,Controlnet,2,2,2,3,3,,,,
75,018-4.png,Controlnet,2,2,2,2,3,与客观认知不符,,Inconsistent with objective perception,
76,019-1.png,Controlnet,4,4,3,3,3,,,,
77,019-2.png,Controlnet,2,2,2,2,3,船和房屋部分失真，船中物品扭曲畸变,,"Boat and house partially distorted, objects in boat distorted distortion",
78,019-3.png,Controlnet,4,4,4,3,3,,,,
79,019-4.png,Controlnet,4,4,4,3,2,,船数量不一致，文中有1个，图中有4个,,"Inconsistent number of boats, 1 in text, 4 in picture"
80,020-1.png,Controlnet,3,1,2,1,1,驴子扭曲畸变猫扭曲畸变章鱼扭曲畸变,本文中猫内容没有在图片中体现,Donkey distorted distortion Cat distorted distortion Octopus distorted distortion,The cat is not in the picture in this article
81,020-2.png,Controlnet,3,3,3,2,1,猫与客观认知不符,没有章鱼，猫没有在绳子上,Cat does not match objective perception,"No octopus, cat not on a string"
82,020-3.png,Controlnet,4,4,3,2,2,扭曲畸变,图文不一致,Distorted distortion,Graphic inconsistencies
83,020-4.png,Controlnet,3,2,3,2,2,章鱼部分失真,本文中拔河内容没有在图片中体现,Octopus partially distorted,Tug-of-war is not represented in this article.
84,021-1.png,Controlnet,2,3,3,2,1,书的部分扭曲,文中有孙子和孙女，图中没有,Partial distortion of the book,"There are grandchildren in the text, not in the picture"
85,021-2.png,Controlnet,2,2,2,1,2,扭曲畸变,"对孙女的描述不一致，文中是孙女, 图中只有孙子",Twisted Aberration,"Inconsistent descriptions of granddaughters, in the text there are granddaughters, in the picture there are only grandchildren."
86,021-3.png,Controlnet,3,3,3,2,2,扭曲畸变,孙女太老了,Distorted distortion,Granddaughter is too old
87,021-4.png,Controlnet,3,4,4,2,2,奶奶面部扭曲畸变，书本内容部分失真,老奶奶数量不一致，文中有1个，图中有2个,"Grandma's face distorted distorted distortion, book content partially distorted distortion","Inconsistency in the number of grandmothers, 1 in the text and 2 in the picture"
88,022-1.png,Controlnet,2,2,2,2,2,道路轮廓不完整 卡车与客观认知不符扭曲畸变,图中没有摩托车,Road outline incomplete Truck distorted and distorted from objective perception,There are no motorcycles in the picture
89,022-2.png,Controlnet,4,3,3,2,2,扭曲畸变,本文中摩托车内容没有在图片中体现,Distortion,Motorcycle content in this article is not reflected in the picture
90,022-3.png,Controlnet,2,3,2,1,1,汽车轮廓不完整，下方有不明红色物体,没有体现半挂车和拖车的关系，没有跳过一排摩托车,Incomplete outline of the car with unidentified red object below it,"No semi-trucks and trailers, no skipping a row of motorcycles."
91,022-4.png,Controlnet,4,4,4,3,3,,,,
92,023-1.png,Controlnet,3,2,2,2,3,猫的手部不正确，头部不正常,,Incorrect hands and abnormal head of a cat,
93,023-2.png,Controlnet,3,3,2,1,1,拿破仑的形态和他的拿住奶酪的手与客观认知不符,"对猫的描述不一致，文中是装扮成法国皇帝拿破仑的猫, 图中是猫和拿破仑",Napoleon's form and his hand holding the cheese do not match objective perception,"Inconsistent descriptions of cats, cat dressed as French Emperor Napoleon in text, cat and Napoleon in image"
94,023-3.png,Controlnet,3,4,2,3,2,,看不出猫是装扮拿破仑,,Can't tell if the cat is dressed as Napoleon
95,023-4.png,Controlnet,3,3,2,2,1,猫的脸和拿破仑的手均存在扭曲畸变,"对装扮成法国皇帝拿破仑的猫的描述不一致，文中是装扮成拿破仑的猫, 图中是拿破仑和猫",Distorted distortion of the cat's face and Napoleon's hand,"Inconsistent descriptions of cats dressed up as Napoleon, in the text it's a cat dressed up as Napoleon, in the picture it's Napoleon and a cat."
96,024-1.png,Controlnet,3,3,2,3,2,,天窗没体现,,Skylight not reflected
97,024-2.png,Controlnet,4,4,4,3,2,,本文中一棵树倒影在汽车天窗上内容没有在图片中体现,,A tree reflected in the sunroof of a car is not represented in the image in this article
98,024-3.png,Controlnet,4,4,4,3,3,,,,
99,024-4.png,Controlnet,4,4,4,3,2,,没有蓝色汽车与天窗,,No blue car with sunroof
100,025-1.png,Controlnet,4,4,3,2,1,部分失真,"文中是一个菠萝，左边是一瓶啤酒，右边是两瓶啤酒

, 图中是2个菠萝，左边是一瓶啤酒，右边是1瓶啤酒

",Partial distortion,"In the text is a pineapple, on the left is a bottle of beer, on the right is 2 bottles of beer

, Picture is 2 pineapples, one beer on the left, 1 beer on the right

"
101,025-2.png,Controlnet,4,4,4,2,2,啤酒杯轮廓不完整,本文中菠萝没有在图片中体现，本文中左边一瓶啤酒没有在图片中体现,Beer glass with incomplete outline,"The pineapple is not in the picture in this article, and the bottle of beer on the left is not in the picture in this article."
102,025-3.png,Controlnet,4,4,4,3,2,,啤酒数量不一致，文中有3个，图中有1个,,"Beer counts are inconsistent, 3 in text, 1 in photo"
103,025-4.png,Controlnet,4,4,4,3,2,,"对啤酒的描述不一致，文中是菠萝左右各一瓶, 图中是菠萝右边两杯一瓶",,"Inconsistent descriptions of the beer, one bottle to the left and one to the right of the pineapple in the text, two bottles to the right of the pineapple in the picture."
104,026-1.png,Controlnet,4,4,4,3,2,,2X2数量不一致，文中有4个，图中有25个,,"2X2 quantities are inconsistent, with 4 in the article and 25 in the picture"
105,026-2.png,Controlnet,4,4,4,3,2,,表情数量不一致，文中有4个，图中有20个,,"Inconsistent number of emojis, 4 in the text, 20 in the image"
106,026-3.png,Controlnet,4,4,4,3,1,,表情数量不一致，文中有4个，图中有5个，本文中牛仔帽没有在图片中体现,,"Inconsistency in the number of emoticons, 4 in the text and 5 in the picture, the cowboy hat is not represented in the picture in this article"
107,026-4.png,Controlnet,4,3,2,3,2,,"对牛仔帽的描述不一致，文中是牛仔帽, 图中是黑色帽子",,"Inconsistent descriptions of cowboy hats, cowboy hat in text, black hat in picture"
108,027-1.png,Controlnet,4,4,4,3,3,,,,
109,027-2.png,Controlnet,4,4,4,3,3,,,,
110,027-3.png,Controlnet,4,4,4,3,3,,,,
111,027-4.png,Controlnet,4,4,4,2,2,柯基犬扭曲畸变，咖啡桌上物体扭曲畸变,"对花瓶数的描述不一致，文中是一个, 图中是两个","Corgi twisted and distorted, coffee table object twisted and distorted","Inconsistent description of number of vases, one in text, two in drawing"
112,028-1.png,Controlnet,4,4,4,3,3,,,,
113,028-2.png,Controlnet,4,4,4,3,3,,,,
114,028-3.png,Controlnet,4,4,4,3,3,,,,
115,028-4.png,Controlnet,4,4,4,3,3,,,,
116,029-1.png,Controlnet,4,4,4,3,2,,本文中埃菲尔铁塔内容没有在图片中体现,,The Eiffel Tower is not represented in this article.
117,029-2.png,Controlnet,3,4,3,2,2,埃菲尔铁塔的位置与客观认知不符,"对星星的描述不一致，文中是黄色, 图中是红色",The location of the Eiffel Tower does not match the objective perception.,"Inconsistent description of stars, yellow in text, red in picture"
118,029-3.png,Controlnet,4,4,4,3,2,,"对铁塔的描述不一致，文中是铁塔旁边, 图中并没有铁塔",,"Inconsistent description of pylons, in text next to pylons, in picture there are no pylons."
119,029-4.png,Controlnet,3,4,4,3,2,,没有埃菲尔铁塔,,No eiffel tower
120,030-1.png,Controlnet,4,4,4,2,3,与客观认知不符,,Inconsistent with objective knowledge.,
121,030-2.png,Controlnet,2,3,2,1,1,土星轮廓不清，海豚轮廓不清,没有画出土星，宇航服，海豚也没有在土星上,"Outline of Saturn not clear, outline of dolphin not clear","No drawing of Saturn, spacesuits, and dolphins are not on Saturn"
122,030-3.png,Controlnet,4,3,3,3,2,,海豚没有出现,,Dolphins are not present
123,030-4.png,Controlnet,3,4,2,3,3,,,,
124,031-1.png,Controlnet,3,3,3,2,3,人扭曲畸变,,Human distorted deformity,
125,031-2.png,Controlnet,2,3,3,2,3,部分失真,,Partial distortion,
126,031-3.png,Controlnet,3,3,3,1,2,孩子的轮廓不完整并且孩子整体上扭曲畸变,孩子数量不一致，文中有很多个，图中有0个,Child's profile is incomplete and the child is distorted as a whole.,"Inconsistent number of children, many in the text, 0 in the picture"
127,031-4.png,Controlnet,3,3,3,2,3,人的样子与认知不符,,Human appearance does not match perception,
128,032-1.png,Controlnet,4,4,4,3,3,,,,
129,032-2.png,Controlnet,3,4,3,2,3,游艇形状部分与客观认知不符,,Yacht shape partially incompatible with objective perception,
130,032-3.png,Controlnet,3,4,4,3,3,,,,
131,032-4.png,Controlnet,4,4,4,3,2,,看不出是海湾,,Can't see the bay
132,033-1.png,Controlnet,4,4,4,3,3,,,,
133,033-2.png,Controlnet,4,4,3,2,2,门内场景与客观认知不符,"对乐高娃娃屋的描述不一致，文中是乐高娃娃屋, 图中是芭比娃娃屋。且文本中的秋千内容没有在图片中体现",Scene inside the door does not match perception,"Inconsistency in description of Lego dollhouse, in text it is a Lego dollhouse, in picture it is a Barbie dollhouse. and the swing set in the text is not represented in the picture."
134,033-3.png,Controlnet,3,3,3,3,2,,图中没有看到水池和秋千,,There is no pool or swing in the picture
135,033-4.png,Controlnet,4,4,4,3,3,,,,
136,034-1.png,Controlnet,3,3,3,1,2,苹果与客观认知不符,"对苹果树的描述不一致，文中是苹果树, 图中是树",Apples do not match objective perception,"Inconsistency in description of apple tree, apple tree in text, tree in picture."
137,034-2.png,Controlnet,3,4,4,2,3,苹果树扭曲畸变,,Apple Tree Distortion,
138,034-3.png,Controlnet,3,3,3,1,3,小花园和苹果树与客观认知不符,,The small garden and apple tree do not match the perception.,
139,034-4.png,Controlnet,3,3,3,2,2,苹果树的果实形状和分布与客观认知不符,对苹果树的描述不一致，文中是在花园后面 图中似乎是苹果树遮挡了花园,The shape and distribution of the fruits of the apple tree do not match the perception.,"Inconsistency in description of the apple tree, in the text it is behind the garden, in the picture it seems that the apple tree is blocking the garden."
140,035-1.png,Controlnet,4,3,3,3,2,,本文中餐巾纸内容没有在图片中体现,,The contents of the napkins in this article are not reflected in the picture
141,035-2.png,Controlnet,4,4,4,3,3,,,,
142,035-3.png,Controlnet,2,3,3,2,2,杯子的轮廓比较模糊,文本中的餐巾纸没有在图片里体现,The outline of the cup is blurred,The napkin in the text is not represented in the image
143,035-4.png,Controlnet,3,3,3,2,2,杯子边缘部分出现奇怪的东西部分失真,"对鸡尾酒的描述不一致，文中是血腥玛丽, 图中像是血（blood）",Strange things appear on the edge of the cup Partial distortion,"Inconsistent description of cocktails, Bloody Mary in text, looks like blood in image"
144,036-1.png,Controlnet,3,4,3,3,2,,"对狗的描述不一致，文中是白狗, 图中是棕色狗",,"Inconsistent description of dog, white dog in text, brown dog in drawing"
145,036-2.png,Controlnet,2,2,2,2,1,人脸扭曲畸变,多画了个人，狗的位置不对,Face distortion.,The dog is in the wrong place.
146,036-3.png,Controlnet,3,3,3,3,2,,文本没有提到人 而图片中出现,,"The text doesn't mention a person, but the picture does."
147,036-4.png,Controlnet,3,3,3,2,3,与客观认知不符,,Inconsistent with objective perception,
148,037-1.png,Controlnet,4,4,4,2,2,木制墙壁与客观认知不符,本文中白色电器没有在图片中体现,The wooden wall does not match the objective perception,White appliances are not in the picture in this article
149,037-2.png,Controlnet,3,3,3,2,3,冰箱扭曲畸变,,Refrigerator Distortion,
150,037-3.png,Controlnet,4,3,3,3,3,,,,
151,037-4.png,Controlnet,4,4,4,3,2,,本文中白色电器内容没有在图片中体现,,White goods are not represented in the pictures in this article.
152,038-1.png,Controlnet,3,3,3,3,3,,,,
153,038-2.png,Controlnet,3,3,3,2,2,树木树叶的轮廓不完整,"对小木屋的描述不一致，文中是小木屋, 图中是石砌的小屋",Incomplete outline of tree leaves,"Inconsistency in description of huts: hut in text, stone hut in picture."
154,038-3.png,Controlnet,3,4,3,3,3,,,,
155,038-4.png,Controlnet,4,4,4,2,3,轮廓不完整图像底部有模糊,,Incomplete contour with blurring at the bottom of the image,
156,039-1.png,Controlnet,4,4,4,3,3,,,,
157,039-2.png,Controlnet,4,3,4,2,3,泰迪熊少个脚,,The teddy bear is missing a foot,
158,039-3.png,Controlnet,4,4,4,3,3,,,,
159,039-4.png,Controlnet,4,4,4,3,3,,,,
160,040-1.png,Controlnet,4,4,4,2,3,扭曲畸变,,Twisted Aberration,
161,040-2.png,Controlnet,4,4,4,3,3,,,,
162,040-3.png,Controlnet,4,4,4,3,3,,,,
163,040-4.png,Controlnet,4,4,4,3,3,,,,
164,041-1.png,Controlnet,4,4,4,3,3,,,,
165,041-2.png,Controlnet,4,3,4,2,3,宇航员部分失真,,Astronauts are partially distorted,
166,041-3.png,Controlnet,4,4,4,3,3,,,,
167,041-4.png,Controlnet,4,4,4,3,3,,,,
168,042-1.png,Controlnet,3,3,3,2,2,自行车形态扭曲，和船交界处扭曲严重,没有体现在“顶上”,"Bicycle form is distorted, and the junction with the boat is badly distorted",Doesn't show "on top"
169,042-2.png,Controlnet,3,3,2,3,2,,图片中两个自行车内容没有在本文中体现,,The contents of the two bicycles in the picture are not represented in this article
170,042-3.png,Controlnet,4,4,4,3,1,,自行车不在船顶上,,The bike is not on top of the boat
171,042-4.png,Controlnet,4,4,4,2,3,自行车扭曲畸变,,Bicycle is distorted,
172,043-1.png,Controlnet,3,3,2,2,2,手指扭曲畸变,"对剑的描述不一致，文中是剑, 图中是刀；图片中手没有在本文中体现",Fingers are distorted.,"Inconsistent descriptions of swords, sword in text, knife in picture; hand in picture is not represented in this article"
173,043-2.png,Controlnet,4,4,3,2,3,剑部分失真，面包轮廓不完整,,"Sword partially distorted, bread outline incomplete",
174,043-3.png,Controlnet,3,3,3,2,3,剑部分失真,,Sword partially distorted,
175,043-4.png,Controlnet,4,4,4,3,2,,"对工具的描述不一致，文中是剑, 图中是刀",,"Inconsistent descriptions of tools, sword in text, knife in picture"
176,044-1.png,Controlnet,3,4,2,2,2,轮廓不完整,变成了橘色的牛仔帽,Incomplete silhouette,Cowboy hat that turns orange
177,044-2.png,Controlnet,3,3,3,3,2,,橘子描绘的不对，没有体现,,Oranges depicted incorrectly and not represented
178,044-3.png,Controlnet,3,3,2,2,1,与客观认知不符,本文中橘子内容没有在图片中体现,Inconsistent with objective perception,Tangerines are not represented in the images in this article.
179,044-4.png,Controlnet,4,4,3,3,2,,没有体现橘子,,No orange is represented
180,045-1.png,Controlnet,2,3,3,3,2,,文中的深度学习没有在图片中体现,,The deep learning in the text is not represented in the image
181,045-2.png,Controlnet,3,3,2,2,1,怪物部分失真,深度学习没有在图片中体现,Monster partially distorted,Deep learning is not represented in the picture
182,045-3.png,Controlnet,3,3,4,3,3,,,,
183,045-4.png,Controlnet,4,4,4,3,3,,,,
184,046-1.png,Controlnet,4,4,4,3,2,,"文中是缠绕着地球, 图中没有",,"Earth in the text, not in the picture."
185,046-2.png,Controlnet,4,4,4,2,2,音符扭曲畸变,圆形球状物不一定是地球,Music note distorted distortion,The round sphere is not necessarily the earth
186,046-3.png,Controlnet,2,2,2,3,2,,本文中l地球内容没有在图片中体现,,I see what you did there in this article.
187,046-4.png,Controlnet,3,3,3,3,2,,本文中地球内容没有在图片中体现,,The Earth is not represented in this article
188,047-1.png,Controlnet,4,4,4,3,2,,本文中白山羊没有在图片中体现,,White goats are not represented in this article in pictures
189,047-2.png,Controlnet,3,4,4,2,1,凳子扭曲畸变,本文中白山羊内容没有在图片中体现,Bench distorted distortion,The white goat is not represented in this article.
190,047-3.png,Controlnet,3,3,2,1,3,篮子扭曲畸变山羊扭曲畸变,,Basket distorted distortion Goat distorted distortion,
191,047-4.png,Controlnet,4,4,4,3,3,,,,
192,048-1.png,Controlnet,3,3,4,3,2,,本文中牛奶内容没有在图片中体现,,Milk is not in the picture in this article
193,048-2.png,Controlnet,3,3,3,2,2,猫扭曲畸变,喷泉里的是水而不是牛奶,Cat distorted distortion,"The fountain is filled with water, not milk"
194,048-3.png,Controlnet,3,3,4,2,2,背景部分失真。猫扭曲畸变,"对牛奶的描述不一致，文中是牛奶, 图中是水。",Background partially distorted. Cat Distortion Distortion,"Inconsistent descriptions of milk, milk in the text, water in the picture."
195,048-4.png,Controlnet,4,4,4,2,2,猫脸失真,喷泉里没有牛奶,Cat Face Distortion,No milk in the fountain
196,049-1.png,Controlnet,4,4,4,3,2,,本文中大象内容没有在图片中体现,,Elephants are not pictured in this article.
197,049-2.png,Controlnet,3,3,3,2,2,长城扭曲且不连在一起，过于窄与客观认知不符，大象部分失真,看不出来是大象,"The Great Wall is distorted and not connected, too narrow for objective perception, and the elephant is partially distorted.",Can't tell if it's an elephant
198,049-3.png,Controlnet,3,3,4,2,3,大象扭曲畸变,,Elephant distortion,
199,049-4.png,Controlnet,4,4,4,1,3,长城和长城背景扭曲畸变,,Great Wall and Great Wall Background Twisted Aberration,
200,050-1.png,Controlnet,3,3,3,2,3,熊猫脸部与客观认知不符,,Panda's face does not match objective perception,
201,050-2.png,Controlnet,2,3,3,3,2,,本文中water-made'内容没有在图片中体现,,"In this article, the content of 'water-made' is not reflected in the picture."
202,050-3.png,Controlnet,4,4,3,3,2,,用水做理解错误（？,,Misinterpretation of water (?)
203,050-4.png,Controlnet,4,4,4,2,1,扭曲畸变,"文中是水做的, 图中不是水做的",Distorted Aberration,"The text is made of water, the picture is not made of water."
204,051-1.png,Controlnet,4,4,4,3,3,,,,
205,051-2.png,Controlnet,3,3,3,3,3,,,,
206,051-3.png,Controlnet,3,3,4,3,3,,,,
207,051-4.png,Controlnet,3,3,3,3,3,,,,
208,052-1.png,Controlnet,4,4,4,2,3,火车行驶轨道与客观认知不符,,Train tracks do not match objective perception,
209,052-2.png,Controlnet,4,4,4,2,2,铁轨与月亮的形状失真,不能体现出火车开往月球,Railroad Tracks And Moon Shape Distortion,Can't tell if the object in the picture is a green pepper or not and if it is two or three peppers
210,052-3.png,Controlnet,2,3,4,3,3,,,,
211,052-4.png,Controlnet,3,3,3,2,2,火车与客观认知不符,开往月球没有在图片中体现,Train Doesn't Fit Objective Perception,Moon bound is not represented in the picture
212,053-1.png,Controlnet,4,4,4,2,1,飞船轮廓不完整与客观认知不符,图片中被分为两部分图片内容没有在本文中体现,Incomplete silhouette of the spaceship does not correspond to the objective perception.,The content of the picture divided into two parts is not reflected in this article.
213,053-2.png,Controlnet,3,3,3,3,3,,,,
214,053-3.png,Controlnet,4,4,4,3,3,,,,
215,053-4.png,Controlnet,4,4,4,3,3,,,,
216,054-1.png,Controlnet,3,3,3,2,2,水颜色和边缘与客观认知不符,不是“水做的”，与描述不符,Water color and edges do not match objective perception,"Not ""made of water"", does not match the description."
217,054-2.png,Controlnet,3,3,3,3,3,,,,
218,054-3.png,Controlnet,3,3,3,2,2,色彩与现实不符,没有体现“水做的”,Color does not correspond to reality,No "made of water."
219,054-4.png,Controlnet,3,3,4,3,3,,,,
220,055-1.png,Controlnet,4,4,4,3,3,,,,
221,055-2.png,Controlnet,4,4,4,3,2,,"对食物的描述不一致，文中是中国食物, 图中是普通食物",,"Inconsistent descriptions of food, Chinese food in the text, ordinary food in the picture."
222,055-3.png,Controlnet,3,3,3,3,3,与客观认知不符,,Inconsistency with objective perception,
223,055-4.png,Controlnet,2,3,2,3,3,,,,
224,056-1.png,Controlnet,3,4,3,3,2,,红手套 绿衬衫 表情符号没有体现,,Red gloves Green shirt Emoticons not represented
225,056-2.png,Controlnet,4,4,4,3,1,,没有蓝色帽子，只有蓝面罩，没有绿衬衫，没有黄裤子，不是表情,,"No blue hat, only blue visor, no green shirt, no yellow pants, not an expression"
226,056-3.png,Controlnet,4,4,4,3,2,,对颜色的描述不一致,,Inconsistent descriptions of colors
227,056-4.png,Controlnet,4,1,3,1,1,企鹅，轮廓不完整，扭曲畸变，与客观认知不符,本文中红手套，绿衬衫，黄裤子内容没有在图片中体现；企鹅数量不一致，文中有1个，图中有2个,"Penguin, incomplete outline, distorted and distorted, does not match objective perception","The red gloves, green shirt and yellow pants are not in the picture; the number of penguins is inconsistent, with one in the article and two in the picture."
228,057-1.png,Controlnet,4,4,4,3,2,,文中的建筑内容没有在图片中体现,,The architectural content of the text is not represented in the image
229,057-2.png,Controlnet,2,2,3,2,3,树的轮廓不完整,,Incomplete tree outline,
230,057-3.png,Controlnet,4,4,4,2,2,树部分失真,本文中家住内容没有在图片中体现,Tree partially distorted,The content of this article is not reflected in the picture.
231,057-4.png,Controlnet,3,4,3,3,3,,,,
232,058-1.png,Controlnet,4,4,4,3,3,,,,
233,058-2.png,Controlnet,4,4,4,3,3,,,,
234,058-3.png,Controlnet,4,4,4,3,2,,"对画的描述不一致，文中是油画, 图中是水彩画",,"Inconsistent description of painting, oil in text, watercolor in drawing"
235,058-4.png,Controlnet,3,4,4,3,2,,"对画的描述不一致，文中是油画, 图中是水彩画",,"Inconsistency in description of painting, oil in text, watercolor in drawing."
236,059-1.png,Controlnet,3,3,3,2,2,人的形状扭曲畸变,日出时分没有体现，这不像水墨画,Distorted human shape,"Sunrise is not represented, it's not like an ink drawing"
237,059-2.png,Controlnet,4,4,4,3,3,,,,
238,059-3.png,Controlnet,1,2,1,1,3,轮廓不完整,,Incomplete Outline,
239,059-4.png,Controlnet,3,3,3,3,2,,日出与市中心没有体现出来,,Sunrise and downtown not represented
240,060-1.png,Controlnet,3,3,2,2,2,狗的嘴部和舌头与客观认知不符,I see what you did there文本不清楚,Dog's mouth and tongue do not match objective perception,I see what you did there text is not clear
241,060-2.png,Controlnet,3,2,3,3,2,狗的轮廓扭曲畸变,本文中 "I see what you did there"没有在图片中体现,Dog with distorted silhouette,I see what you did there is not represented in the picture in this article
